,5,10,15,20,25,30
900.0,0.24544832185440946,0.3086550171990042,0.32657359889250304,0.32662934399750265,0.3159510810055521,0.2969770989479054
1000.0,0.24990359001238893,0.31990804169782566,0.3456208148932186,0.3547923550881708,0.35496531934110986,0.3490912438782841
1110.0,0.25285146103397543,0.3277864207846706,0.35888031723042607,0.37397404280693264,0.3807558705333355,0.38233698354018414
1200.0,0.25423363646263575,0.3319786890961275,0.36606657121126274,0.384330841922625,0.3945063220003555,0.39975338045183717
1300.0,0.2550056537417272,0.33502576336524303,0.3715258750607218,0.3922868790254691,0.4050650624075142,0.4130469838980176
1400.0,0.25518795759170154,0.33686040820203844,0.3751319219011204,0.39770023523884906,0.4123263210228977,0.42220971087272535
